player_id,player_name,primary_archetype,archetype_0_weight,archetype_1_weight,archetype_2_weight,archetype_3_weight,archetype_4_weight,archetype_5_weight,archetype_6_weight,archetype_purity
2544,LeBron James,2,7.883069053255478e-05,4.010472547444002e-17,0.9999147233447032,9.398763479329403e-29,6.445964765455515e-06,3.800371802669781e-28,0.0,0.9999147233447032
201142,Kevin Durant,2,2.0517328836922022e-10,4.471526610975769e-21,0.9999999997557047,1.6005719069216393e-63,3.912350793641482e-11,6.767381488902912e-80,0.0,0.9999999997557047
201143,Al Horford,5,1.976465236727005e-06,3.285251503143405e-65,1.8823953915402703e-21,1.6669754318642135e-06,7.34275378657859e-06,0.9999890138055452,0.0,0.9999890138055452
201144,Mike Conley,3,9.255208642675976e-14,0.0070551716095491,5.749406255470849e-14,0.9929448142159668,1.4174333326267931e-08,7.958606040536787e-18,0.0,0.9929448142159668
201566,Russell Westbrook,0,0.9999999999999468,2.5068867044268692e-24,5.174750967806657e-14,2.4422428904428342e-20,1.0812909605347997e-18,6.025350576366117e-35,0.0,0.9999999999999468
201567,Kevin Love,5,1.938476114434543e-12,2.2737023822505702e-58,1.6542188207243536e-29,1.8528885787265953e-07,2.1668369433369143e-10,0.9999998144925198,0.0,0.9999998144925198
201572,Brook Lopez,5,0.0106618689970149,6.326719490759999e-71,8.137640057794655e-22,4.0111205693977853e-10,0.000836008575959,0.9885021220259156,0.0,0.9885021220259156
201587,Nicolas Batum,5,7.31367534757366e-19,1.5772883741254724e-62,9.5299777320201e-50,2.1795593999356223e-10,1.1711253929076564e-21,0.999999999782041,0.0,0.999999999782041
201935,James Harden,2,3.9845029645996334e-18,0.0001597923419633,0.9998402076407632,1.5635457636306516e-22,1.7273968988210097e-11,3.4919646538369654e-66,0.0,0.9998402076407632
201939,Stephen Curry,2,2.839743589379984e-17,0.0213186210307232,0.9782075612843768,3.3972341578132064e-15,0.0004738176848972,6.758178543567258e-54,0.0,0.9782075612843768
201942,DeMar DeRozan,2,4.8038452049730095e-12,6.608702134172726e-51,0.9999999999951968,9.202060271663509e-244,2.644428871971769e-44,7.281398889078831e-117,0.0,0.9999999999951968
201950,Jrue Holiday,1,2.8034168900306187e-09,0.9983235573855396,0.0016760815448234,2.4262664585946724e-10,3.580235940378098e-07,5.9750825719454e-42,0.0,0.9983235573855396
202331,Paul George,4,2.0509690549035317e-10,0.0040472127856372,0.0782280959107693,1.7050251050486056e-11,0.9177246910814452,9.621697240195139e-33,0.0,0.9177246910814452
202685,Jonas Valančiūnas,6,0.0001100612645953,3.148895087025995e-206,5.410000500048618e-45,0.0,7.298721465542654e-122,4.637994757440401e-48,0.999889938735404,0.999889938735404
202691,Klay Thompson,4,1.6595681084884756e-21,7.673551437385385e-21,2.147116877974758e-22,1.4034663117464049e-08,0.9999999859653388,8.874775279900176e-60,0.0,0.9999999859653388
202695,Kawhi Leonard,2,5.228688010893056e-16,2.7733072929604886e-17,0.9999999999666044,1.381854554796689e-47,3.3394818874804854e-11,2.4430264648159696e-116,0.0,0.9999999999666044
202696,Nikola Vučević,5,0.0568528662117756,4.7012980021381807e-94,8.134311248340378e-21,7.47197433629234e-66,1.543961831896497e-13,0.8017538424800175,0.1413932913080509,0.8017538424800175
202699,Tobias Harris,4,0.0076787900773405,1.717952305231062e-25,7.966021857393894e-06,3.3772656151868575e-09,0.992313240523532,4.6524271066366184e-15,0.0,0.992313240523532
202710,Jimmy Butler III,0,0.9998233647764752,8.037174798588842e-11,0.0001766233292069,2.955752343781789e-39,1.1813945267490971e-08,1.862532224525309e-19,0.0,0.9998233647764752
203076,Anthony Davis,0,1.0,6.978253780494397e-76,5.419119283983245e-16,9.307149543630223e-193,3.2214111459199126e-34,5.706458031401571e-28,0.0,1.0
203083,Andre Drummond,6,2.5962896348499183e-10,1.6715265037916356e-63,3.5016976757370563e-34,1.1967017699940085e-17,2.429858053347932e-16,8.269165277056049e-05,0.9999173080876008,0.9999173080876008
203084,Harrison Barnes,4,5.176822403068447e-08,2.5460816812240123e-21,5.591049779579554e-13,0.011472219931798,0.9885256350487378,2.093250680884769e-06,0.0,0.9885256350487378
203110,Draymond Green,5,0.0002281562171867,8.742677147724348e-43,2.8451159636915977e-22,2.8642134573937905e-05,8.528746568727208e-09,0.996105042559035,0.0036381505604586,0.996105042559035
203114,Khris Middleton,2,2.0672178148044057e-07,5.3955372017058855e-17,0.999999793271428,2.296492810896997e-65,6.790773688231127e-12,3.152108709560038e-64,0.0,0.999999793271428
203468,CJ McCollum,2,5.458694207241275e-14,0.0014868917824435,0.9985104971970168,1.2113782149593833e-18,2.6110204842036723e-06,4.3537075575870266e-71,0.0,0.9985104971970168
203471,Dennis Schröder,1,2.271471855822153e-09,0.999916673636008,8.067276639088109e-05,1.0362404683913395e-10,2.6512225052079486e-06,8.823686953211507e-32,0.0,0.999916673636008
203484,Kentavious Caldwell-Pope,4,5.406454301251347e-08,0.0522409069930555,3.204567599733566e-05,6.582627013655223e-08,0.9477269274401348,2.5133064843593257e-21,0.0,0.9477269274401348
203497,Rudy Gobert,6,9.287942915028449e-13,8.646737143520386e-144,1.1599563427592271e-47,1.31335074205646e-309,1.9316007836010707e-71,9.803101181177176e-32,0.999999999999071,0.999999999999071
203500,Steven Adams,6,1.5302780583417017e-14,2.6902272999795658e-300,3.1847277053935213e-68,0.0,1.6282618121164878e-223,3.4640183959150844e-91,0.9999999999999848,0.9999999999999848
203501,Tim Hardaway Jr.,4,3.993505870314339e-18,5.054936313759288e-23,6.069022054368639e-17,1.44320936139097e-05,0.999985567906385,3.383760435136946e-23,0.0,0.999985567906385
203507,Giannis Antetokounmpo,0,0.9999976575428996,5.671114229608712e-30,2.342347201911131e-06,2.9647745094819463e-36,1.0990011973578111e-10,3.99678810034448e-27,0.0,0.9999976575428996
203897,Zach LaVine,2,7.678724359638207e-19,0.0402777854658058,0.7442310762924073,3.181425069128967e-15,0.2154911382417826,1.7120333416905534e-44,0.0,0.7442310762924073
203903,Jordan Clarkson,4,3.4720312118759746e-08,1.7527320825075338e-06,3.607443162125472e-07,7.369593193543627e-11,0.999997851729594,9.288562936771125e-28,0.0,0.999997851729594
203914,Gary Harris,3,1.3616195017154545e-15,3.459102537747373e-28,1.7837888387870436e-22,0.9999956310557744,4.36334850886753e-06,5.595715910215556e-09,0.0,0.9999956310557744
203924,Jerami Grant,4,2.1662898074181595e-07,7.178944753543298e-07,2.1361187737338101e-07,3.406476881508311e-06,0.9999954453877838,3.92663626104041e-16,0.0,0.9999954453877838
203932,Aaron Gordon,0,0.9980137924377058,3.433754279643845e-20,1.0241548278656772e-06,2.1987543689719873e-15,0.0019851834074624,2.9930016353563427e-16,0.0,0.9980137924377058
203935,Marcus Smart,3,0.0027857496858877,9.22951796820054e-12,1.0896682077197467e-09,0.8321081288807585,0.1651061095934552,1.0741000847591248e-08,0.0,0.8321081288807585
203937,Kyle Anderson,0,0.9999999999499316,1.0047253447532318e-33,5.007002600667996e-11,5.5427864926783326e-129,1.1124250405104793e-21,2.6910614453618284e-17,0.0,0.9999999999499316
203939,Dwight Powell,6,9.739154030336808e-12,9.275674251948834e-70,5.373747801444315e-37,1.0865154379176077e-18,5.39769362682579e-22,6.201057932004641e-09,0.9999999937892028,0.9999999937892028
203944,Julius Randle,2,0.0036755990633973,3.6105529364274144e-12,0.9807078355583964,2.8100686449906592e-14,0.0156165653745689,2.4398796696519793e-30,0.0,0.9807078355583964
203952,Andrew Wiggins,4,3.3583039416349626e-05,2.0106948797554755e-09,9.39369136042959e-09,0.00089646712819,0.9990699384278586,1.4922451160074337e-13,0.0,0.9990699384278586
203954,Joel Embiid,0,0.999999999997204,7.134638997107457e-69,2.794535280871113e-12,3.5673485022362635e-173,3.9732723919204664e-30,2.5846515737985605e-30,0.0,0.999999999997204
203991,Clint Capela,6,8.998007242368635e-15,5.9631602825e-313,1.0590165102756698e-71,0.0,2.7742138464651247e-227,2.1428656508501903e-93,0.9999999999999912,0.9999999999999912
203994,Jusuf Nurkić,0,0.9982832745398827,5.7513371726404096e-83,3.378265822507042e-22,2.074385982188702e-76,2.3604856342165368e-18,0.0017167254601162,0.0,0.9982832745398827
203999,Nikola Jokić,0,0.9999999997830926,2.735586797837627e-43,2.1689155330457788e-10,1.6640394101820381e-57,1.0911011169009391e-14,5.987035248337016e-15,0.0,0.9999999997830926
204001,Kristaps Porziņģis,4,0.0296868297908829,4.0390788622628515e-48,3.943560174735709e-11,3.803191484332576e-05,0.9702751124682284,2.578660889569111e-08,0.0,0.9702751124682284
204456,T.J. McConnell,2,3.778225047620005e-05,7.272562950246252e-09,0.9999622104767382,1.221724065597138e-66,2.227209956642035e-13,9.15027152980675e-47,0.0,0.9999622104767382
1626145,Tyus Jones,4,0.0002516455370805,0.0001172529978206,7.121719585762449e-06,4.320508683127357e-06,0.9996196592368298,4.48663122162284e-16,0.0,0.9996196592368298
1626157,Karl-Anthony Towns,0,0.9522249019968856,3.856957252454488e-35,2.5648032106357533e-09,3.2446949222169367e-10,0.0477499015405585,2.5193573283304645e-05,0.0,0.9522249019968856
1626162,Kelly Oubre Jr.,4,0.0002211733359534,1.5972883675400524e-13,1.5486247974156875e-10,7.181905347318666e-07,0.9997740899865828,4.0183319055026795e-06,0.0,0.9997740899865828
1626164,Devin Booker,2,2.714619699829728e-21,4.557782422814232e-14,0.9999999999999538,1.673567430200165e-49,5.273893603604816e-19,2.4200414353756232e-122,0.0,0.9999999999999538
1626167,Myles Turner,5,9.46010672058295e-08,1.719128535433983e-76,3.545025153779781e-28,2.9262454943463804e-15,3.0630478405758657e-07,0.9999995990941444,0.0,0.9999995990941444
1626171,Bobby Portis,0,0.999997129080988,5.7628626430199205e-62,4.678300762825024e-16,4.06690175875314e-40,1.3187906200217182e-06,1.5521283920286335e-06,0.0,0.999997129080988
1626181,Norman Powell,4,7.204508323046858e-16,3.698274426877463e-06,0.0029827478741894,5.240641424595573e-17,0.997013553851384,2.6556722796738243e-53,0.0,0.997013553851384
1626220,Royce O'Neale,3,8.927618151894209e-16,3.902732466258868e-15,2.6726714706932014e-19,0.9999997984782272,1.1770745835989967e-07,8.381430918518309e-08,0.0,0.9999997984782272
1627734,Domantas Sabonis,6,3.94619684928321e-07,1.1171554331695637e-101,6.397977710270427e-28,6.665044356653978e-137,8.343147906913389e-33,3.957869643980043e-13,0.999999605379919,0.999999605379919
1627739,Kris Dunn,3,0.0234815989696076,8.13949372107838e-06,7.784593521040808e-11,0.9734308486754312,0.0030791223100828,2.9047331136408745e-07,0.0,0.9734308486754312
1627741,Buddy Hield,3,1.1428472886477048e-16,1.607355180623007e-11,7.273920183057832e-16,0.9998808505873814,0.0001191493959749,5.689494011358682e-13,0.0,0.9998808505873814
1627742,Brandon Ingram,2,1.6382092326969957e-12,1.1198076701223544e-14,0.9999999363882444,4.809777974138641e-42,6.361010443360165e-08,6.076528855590291e-79,0.0,0.9999999363882444
1627747,Caris LeVert,1,1.6871037962048202e-13,0.9999995608876432,2.406177164028346e-07,2.8028394760278633e-08,1.7046607684788953e-07,8.090432435028268e-30,0.0,0.9999995608876432
1627750,Jamal Murray,2,1.2659264004078102e-16,1.8342944588971517e-07,0.9999998165154044,8.75029692625351e-24,5.5149230864166455e-11,3.8572529946859014e-73,0.0,0.9999998165154044
1627751,Jakob Poeltl,6,5.3323879682137885e-14,7.532545416374005e-295,7.187016122842429e-64,0.0,1.308917996685865e-219,5.626853530816831e-89,0.9999999999999468,0.9999999999999468
1627752,Taurean Prince,4,8.220344638685839e-14,2.8176992116444687e-15,1.215790299570155e-13,0.106355103925619,0.8936448960741756,2.001557878047416e-17,0.0,0.8936448960741756
1627759,Jaylen Brown,2,4.148799186908882e-17,1.9085351749302817e-12,0.9999999999897592,8.086575546540706e-41,8.332125577357832e-12,2.6788589384503294e-98,0.0,0.9999999999897592
1627780,Gary Payton II,5,7.71194868459599e-07,6.628174556773364e-51,6.116524255588378e-24,5.700811776235646e-06,2.245509132172469e-07,0.9999933034424416,0.0,0.9999933034424416
1627783,Pascal Siakam,2,0.0342383179482649,4.951557618899866e-17,0.6144612741995009,1.0246368830301055e-19,0.3513004078522354,5.432723575301379e-28,0.0,0.6144612741995009
1627824,Guerschon Yabusele,5,7.54011708502608e-08,9.301621185303367e-77,7.001943713355978e-23,3.422751347002939e-06,2.3916248727751204e-06,0.9999941102226092,0.0,0.9999941102226092
1627826,Ivica Zubac,6,5.48204025530805e-10,9.6492068176e-313,3.0083288238945374e-60,0.0,1.5260822311378569e-218,7.018822451552275e-89,0.9999999994517969,0.9999999994517969
1627827,Dorian Finney-Smith,5,4.2485595133605756e-12,1.5812793365895277e-50,1.0624319924434814e-34,0.0014380635087081,7.221990476386093e-12,0.9985619364798218,0.0,0.9985619364798218
1627884,Derrick Jones Jr.,5,1.1800916150024834e-06,1.1584714287716687e-40,7.650963030624851e-24,1.4877485825652964e-07,9.561650061495947e-06,0.9999891094834654,0.0,0.9999891094834654
1627936,Alex Caruso,3,5.438114631729153e-10,8.402733688134884e-16,2.0226318530551877e-13,0.9990268074859336,0.0008007573016219,0.0001724346684295,0.0,0.9990268074859336
1628366,Lonzo Ball,3,2.128208151956347e-13,1.671974886486837e-08,2.177592112169959e-20,0.9999999688502048,8.234395593152752e-11,1.4347488068156631e-08,0.0,0.9999999688502048
1628368,De'Aaron Fox,1,1.2239265323432256e-11,0.841237304681929,0.1587623441299279,2.7044265098190637e-19,3.5117590323951197e-07,1.1175288032862476e-50,0.0,0.841237304681929
1628369,Jayson Tatum,2,2.970993465893383e-20,7.160864879715701e-10,0.9999999463878644,4.9760809798972634e-27,5.2896049430990466e-08,1.0406757166949477e-66,0.0,0.9999999463878644
1628370,Malik Monk,1,2.907002413706393e-18,0.886409540833219,0.1135425012396321,3.8450267841581274e-14,4.79579271102204e-05,5.74906962568877e-57,0.0,0.886409540833219
1628371,Jonathan Isaac,6,3.388833703498623e-12,1.2488663716314424e-64,5.15055833777899e-34,1.0686859708625703e-26,5.809317551617573e-17,0.0005923826818818,0.999407617314729,0.999407617314729
1628374,Lauri Markkanen,4,1.599151847356312e-05,2.042349340247161e-40,1.4780754574033213e-11,1.2519814312332943e-09,0.9999840072098348,4.930930403842168e-12,0.0,0.9999840072098348
1628378,Donovan Mitchell,2,3.7387952419182904e-15,0.0002622699573635,0.9997377236433168,6.390752671297024e-25,6.399316720326945e-09,4.394858329075233e-77,0.0,0.9997377236433168
1628379,Luke Kennard,3,1.8888968338201073e-11,1.7351553520864138e-07,6.14059216021906e-13,0.998326095250332,0.0016737312146289,3.199891100403207e-17,0.0,0.998326095250332
1628381,John Collins,5,0.0011685160236362,3.846124604353652e-51,1.0997551084574692e-18,1.0806094680973119e-10,0.0001298402066416,0.9987016436616608,0.0,0.9987016436616608
1628384,OG Anunoby,3,8.914241913979302e-08,2.5902237333923964e-15,1.0446957049940989e-11,0.5824508531957945,0.4175490465493277,1.1102009375272642e-08,0.0,0.5824508531957945
1628386,Jarrett Allen,6,7.237858961629047e-10,6.566394414254221e-258,1.593366630941589e-51,0.0,6.455744549383472e-178,4.704156395960297e-72,0.9999999992762144,0.9999999992762144
1628389,Bam Adebayo,4,0.3300562046804642,1.1542594896188121e-34,6.069770058798248e-08,2.448129638716977e-18,0.6699437346214687,3.659405912484429e-13,0.0,0.6699437346214687
1628392,Isaiah Hartenstein,6,3.675183068521365e-12,6.7237686851026805e-261,3.5721796561528023e-57,0.0,8.150158991704835e-184,5.619470706943669e-75,0.9999999999963248,0.9999999999963248
1628398,Kyle Kuzma,4,0.0001981922923702,1.4317252484974649e-15,2.797984329592062e-07,1.8389273601295624e-06,0.9997989809095836,7.080722515362213e-07,0.0,0.9997989809095836
1628401,Derrick White,1,8.230025743626929e-10,0.8897635699910479,0.0789683757823566,5.801535332646783e-07,0.0312674732500584,2.682224975633192e-38,0.0,0.8897635699910479
1628404,Josh Hart,4,0.0196836392253791,8.794430911841014e-11,4.4655539924795775e-08,0.0591384962145923,0.9211776628807052,1.5693583986308385e-07,0.0,0.9211776628807052
1628415,Dillon Brooks,2,1.8477038493107308e-16,3.288157552619407e-24,0.9993971874443566,4.1708121202793323e-38,0.000602812555645,1.4377151653088893e-142,0.0,0.9993971874443566
1628418,Thomas Bryant,5,6.70306105569472e-13,6.507836912971539e-89,1.4241333258996355e-32,7.664026235258978e-21,1.5508263373190315e-14,0.9999999999993144,0.0,0.9999999999993144
1628436,Luke Kornet,6,4.539695665021805e-20,4.64437e-319,2.846413368281338e-83,0.0,6.1527734095964e-234,5.263769061856009e-93,1.0,1.0
1628960,Grayson Allen,1,2.4104440309860405e-15,0.9998690297879932,4.471800392026459e-07,0.0001236848334228,6.838198541927403e-06,2.5508343355735733e-32,0.0,0.9998690297879932
1628963,Marvin Bagley III,0,1.0,2.030850492866231e-54,1.2098844853638617e-18,9.448750049967449e-60,7.592180098891032e-18,4.526175577377361e-16,0.0,1.0
1628969,Mikal Bridges,4,3.0747935396170094e-06,1.3654680015434072e-15,6.830580084948298e-09,8.723957899404864e-10,0.9999969174907808,1.2704144726320724e-11,0.0,0.9999969174907808
1628970,Miles Bridges,4,2.695021107861453e-05,7.040414895219025e-17,0.0003110296737353,2.6705531907369685e-08,0.999661993409652,1.842152447614025e-15,0.0,0.999661993409652
1628971,Bruce Brown,4,0.0995217655618952,0.0019870894708884,1.886516126529898e-07,0.0002188947316681,0.8982719850806207,7.650331526950543e-08,0.0,0.8982719850806207
1628973,Jalen Brunson,2,4.566389885053554e-14,2.0770413697463492e-05,0.9999790280730806,1.1496073924059721e-20,2.015131755392006e-07,2.7790288135874236e-68,0.0,0.9999790280730806
1628975,Jevon Carter,1,5.027161121340775e-11,0.8478686716714542,3.332712792538939e-07,0.1462712582051801,0.0058597368018148,5.634448026921424e-27,0.0,0.8478686716714542
1628976,Wendell Carter Jr.,6,1.2022749375577235e-09,6.434008507110666e-90,5.258458727814562e-31,1.2218857047194445e-65,2.4149352977149917e-19,2.078524142556717e-05,0.9999792135563,0.9999792135563
1628978,Donte DiVincenzo,3,3.2166612433480944e-17,3.3637133122838485e-11,2.569535089945563e-16,0.9999484041280676,5.159583734338919e-05,9.517580305131104e-13,0.0,0.9999484041280676
1628983,Shai Gilgeous-Alexander,2,1.4611534015270185e-17,1.112784046255376e-27,1.0,4.9012421983325625e-126,2.410977720196804e-30,1.0705887535543192e-131,0.0,1.0
1628988,Aaron Holiday,1,1.157923145874722e-07,0.768664160353318,7.629201852340157e-10,0.1915204709778616,0.0398152521135843,5.7486212195847356e-18,0.0,0.768664160353318
1628989,Kevin Huerter,4,1.3975654093946305e-11,3.8281549455634865e-09,7.129204008302216e-11,0.2101559069151134,0.7898440840328149,5.138648207133476e-09,0.0,0.7898440840328149
1628991,Jaren Jackson Jr.,4,0.0264370515905718,4.445541317369536e-36,1.187092067819235e-06,6.048048996874194e-17,0.973561761317361,8.411198931304506e-18,0.0,0.973561761317361
1628997,Caleb Martin,0,0.9999999732295248,6.717560258620476e-13,2.6763896752258405e-08,8.805239464517006e-80,5.7002033659300355e-12,2.0709589576817097e-13,0.0,0.9999999732295248
1629001,De'Anthony Melton,1,7.675663939146195e-13,0.9997681510757922,5.563509616857509e-06,2.160486891602018e-07,0.0002260693651347,9.98774719005238e-23,0.0,0.9997681510757922
1629004,Svi Mykhailiuk,3,4.0170703104135515e-14,2.926971319227167e-09,1.921625507820668e-14,0.998270501928704,0.0017294951442653,5.894144083794986e-17,0.0,0.998270501928704
1629006,Josh Okogie,5,6.112110090435913e-10,2.1419199654592744e-33,7.72931190794725e-32,0.0002256348648823,1.7761352059746507e-09,0.9997743627477712,1.1408272695277456e-15,0.9997743627477712
1629008,Michael Porter Jr.,4,2.2283689894059476e-10,2.3717917938232087e-19,2.6871834300569523e-08,4.481690278112253e-13,0.9999999729048812,1.5934777087990754e-26,0.0,0.9999999729048812
1629011,Mitchell Robinson,6,4.423024775896725e-22,0.0,2.639163733897811e-86,0.0,2.461770214636382e-236,5.2881914706554895e-96,1.0,1.0
1629012,Collin Sexton,1,2.072184110697152e-11,0.9997912315777786,0.000207129900442,1.842020022285964e-15,1.6385010549016122e-06,1.415937408601353e-33,0.0,0.9997912315777786
1629013,Landry Shamet,3,3.5664605960284394e-14,2.565755555942246e-20,9.908877548881792e-17,0.9930565309023728,0.0069434690975796,1.1355379705861592e-14,0.0,0.9930565309023728
1629014,Anfernee Simons,2,5.381904600021614e-12,0.0002279494118218,0.9590772531471654,1.3739144984063339e-12,0.0406947974342558,4.006560237860078e-63,0.0,0.9590772531471654
1629018,Gary Trent Jr.,4,7.401207264803319e-17,3.2650115382642662e-24,2.830432854938022e-17,4.529482697132781e-09,0.9999999954705174,4.1298323023653914e-45,0.0,0.9999999954705174
1629020,Jarred Vanderbilt,5,1.1856267072308044e-07,6.541945936806916e-32,1.2894181479492176e-27,9.062298586871096e-07,4.0780961130037647e-08,0.9999989344257464,7.644795625014986e-13,0.9999989344257464
1629023,P.J. Washington,4,0.0166946944270069,4.3027181784437744e-27,1.5684702191460372e-10,7.751355900057754e-07,0.977433957544317,0.0058705727362377,0.0,0.977433957544317
1629026,Kenrich Williams,4,0.0020689117558473,2.2649165553011452e-08,2.5558767137632033e-09,0.0522632138878608,0.9456678490689217,8.232776792106309e-11,0.0,0.9456678490689217
1629028,Deandre Ayton,6,6.439153234240475e-12,6.91928606e-316,7.288937096750482e-63,0.0,3.289134124415788e-219,5.6289757004339034e-89,0.9999999999935608,0.9999999999935608
1629029,Luka Dončić,2,4.3395886920534347e-17,5.2144409351433796e-11,0.9999999999444338,9.294284587340746e-28,3.421165647424281e-12,6.141630182636582e-104,0.0,0.9999999999444338
1629048,Goga Bitadze,6,1.3563037175186493e-18,5.6721775231346056e-145,2.7682225381822e-60,8.675988675193615e-168,8.849862418377339e-57,1.2229854625004764e-24,1.0,1.0
1629057,Robert Williams III,6,2.74552756729344e-18,3.1102581215404044e-97,1.183282536726713e-52,9.793332297788934e-66,2.191460218803318e-37,1.200276806283805e-13,0.9999999999998792,0.9999999999998792
1629060,Rui Hachimura,4,5.09214254839616e-05,3.6647733350009825e-39,1.1053108056298729e-13,2.137087011240267e-12,0.9999490785722696,3.550205294793353e-17,0.0,0.9999490785722696
1629111,Jock Landale,6,7.127800179347926e-11,4.97143297192008e-88,3.3387951571142916e-36,6.242804759307644e-28,5.929729121430502e-20,0.0001602317193991,0.9998397682093242,0.9998397682093242
