team_id,team_abbreviation,season,play_type,possessions,points,poss_pct,percentile,games_played,points_per_possession,fg_pct,efg_pct
1610612743,DEN,2023-24,PRRollMan,7.2,8.0,0.066,0.655,82,1.111,0.531,0.572
1610612766,CHA,2023-24,PRRollMan,6.3,8.1,0.058,0.0,82,1.286,0.603,0.667
1610612762,UTA,2023-24,PRRollMan,7.4,8.3,0.066,0.517,82,1.122,0.518,0.572
1610612741,CHI,2023-24,PRRollMan,6.7,8.4,0.061,0.034,82,1.254,0.565,0.626
1610612750,MIN,2023-24,PRRollMan,7.3,8.7,0.066,0.172,82,1.192,0.552,0.618
1610612759,SAS,2023-24,PRRollMan,7.8,9.2,0.069,0.31,82,1.179,0.535,0.587
1610612765,DET,2023-24,PRRollMan,7.4,9.2,0.066,0.069,82,1.243,0.579,0.637
1610612754,IND,2023-24,Spotup,20.9,21.6,0.183,0.621,81,1.033,0.4,0.521
1610612753,ORL,2023-24,Spotup,23.2,23.4,0.216,0.931,82,1.009,0.396,0.522
1610612750,MIN,2023-24,Spotup,23.9,23.8,0.218,0.966,82,0.996,0.376,0.504
1610612757,POR,2023-24,Spotup,24.0,24.9,0.218,0.483,82,1.037,0.399,0.529
1610612759,SAS,2023-24,Spotup,23.8,25.3,0.209,0.345,82,1.063,0.407,0.549
1610612765,DET,2023-24,Spotup,24.3,25.5,0.218,0.379,82,1.049,0.402,0.534
1610612752,NYK,2023-24,Spotup,25.3,26.0,0.237,0.69,81,1.028,0.393,0.527
1610612738,BOS,2023-24,Spotup,25.2,26.1,0.229,0.517,81,1.036,0.395,0.528
1610612751,BKN,2023-24,Spotup,25.1,26.0,0.23,0.586,82,1.036,0.392,0.528
1610612745,HOU,2023-24,Spotup,25.1,26.0,0.224,0.552,82,1.036,0.396,0.527
1610612743,DEN,2023-24,Spotup,26.6,26.3,0.244,1.0,82,0.989,0.388,0.506
1610612749,MIL,2023-24,Spotup,24.5,26.7,0.218,0.069,81,1.09,0.422,0.561
1610612756,PHX,2023-24,Spotup,26.0,27.0,0.234,0.448,81,1.038,0.395,0.533
1610612746,LAC,2023-24,Spotup,26.5,27.1,0.24,0.724,82,1.023,0.395,0.53
1610612739,CLE,2023-24,Spotup,26.1,27.2,0.239,0.414,82,1.042,0.399,0.541
1610612747,LAL,2023-24,Spotup,25.5,27.6,0.224,0.207,81,1.082,0.414,0.555
1610612742,DAL,2023-24,Spotup,27.1,27.7,0.241,0.793,82,1.022,0.386,0.517
1610612755,PHI,2023-24,Spotup,27.4,27.9,0.248,0.862,82,1.018,0.384,0.515
1610612764,WAS,2023-24,Spotup,27.5,28.0,0.237,0.828,82,1.018,0.395,0.523
1610612762,UTA,2023-24,Spotup,25.5,28.4,0.226,0.034,82,1.114,0.418,0.572
1610612744,GSW,2023-24,Spotup,28.1,28.5,0.251,0.897,82,1.014,0.386,0.517
1610612740,NOP,2023-24,Spotup,29.2,29.8,0.267,0.759,81,1.021,0.394,0.528
1610612763,MEM,2023-24,Spotup,27.8,29.9,0.251,0.276,82,1.076,0.413,0.561
1610612737,ATL,2023-24,Spotup,27.5,31.1,0.244,0.0,82,1.131,0.428,0.581
1610612761,TOR,2023-24,Spotup,29.1,31.5,0.258,0.138,82,1.082,0.418,0.559
1610612741,CHI,2023-24,Spotup,30.0,31.9,0.275,0.31,82,1.063,0.4,0.548
1610612758,SAC,2023-24,Spotup,30.0,32.5,0.273,0.172,81,1.083,0.416,0.555
1610612760,OKC,2023-24,Spotup,31.5,32.4,0.275,0.655,82,1.029,0.39,0.53
1610612748,MIA,2023-24,Spotup,30.7,33.2,0.286,0.241,82,1.081,0.424,0.561
1610612766,CHA,2023-24,Spotup,31.0,33.8,0.284,0.103,82,1.09,0.424,0.562
1610612748,MIA,2023-24,Handoff,4.3,3.5,0.04,0.966,82,0.814,0.367,0.421
1610612763,MEM,2023-24,Handoff,5.4,4.2,0.049,1.0,82,0.778,0.355,0.406
1610612755,PHI,2023-24,Handoff,4.8,4.3,0.043,0.759,82,0.896,0.406,0.473
1610612752,NYK,2023-24,Handoff,4.8,4.4,0.045,0.517,81,0.917,0.425,0.495
1610612740,NOP,2023-24,Handoff,5.0,4.4,0.046,0.793,81,0.88,0.36,0.451
1610612737,ATL,2023-24,Handoff,5.0,4.4,0.045,0.862,82,0.88,0.403,0.481
1610612751,BKN,2023-24,Handoff,4.9,4.4,0.045,0.724,82,0.898,0.37,0.448
1610612764,WAS,2023-24,Handoff,5.0,4.5,0.043,0.69,82,0.9,0.381,0.446
1610612766,CHA,2023-24,Handoff,4.7,4.5,0.043,0.414,82,0.957,0.426,0.497
1610612762,UTA,2023-24,Handoff,5.1,4.5,0.046,0.828,82,0.882,0.382,0.456
1610612758,SAC,2023-24,Handoff,4.7,4.6,0.043,0.276,81,0.979,0.415,0.486
1610612746,LAC,2023-24,Handoff,5.5,4.7,0.05,0.931,82,0.855,0.368,0.447
1610612761,TOR,2023-24,Handoff,5.0,4.7,0.044,0.483,82,0.94,0.442,0.513
1610612756,PHX,2023-24,Handoff,5.6,4.8,0.05,0.897,81,0.857,0.377,0.448
1610612741,CHI,2023-24,Handoff,5.1,5.1,0.047,0.207,82,1.0,0.459,0.565
1610612744,GSW,2023-24,Handoff,5.3,5.1,0.047,0.379,82,0.962,0.404,0.481
1610612760,OKC,2023-24,Handoff,5.7,5.2,0.05,0.621,82,0.912,0.415,0.486
1610612743,DEN,2023-24,Handoff,5.2,5.2,0.047,0.103,82,1.0,0.43,0.515
1610612739,CLE,2023-24,Handoff,5.2,5.3,0.048,0.138,82,1.019,0.432,0.511
1610612753,ORL,2023-24,Handoff,5.9,5.3,0.055,0.586,82,0.898,0.401,0.48
1610612742,DAL,2023-24,Handoff,5.2,5.3,0.046,0.069,82,1.019,0.466,0.535
1610612738,BOS,2023-24,Handoff,5.5,5.5,0.05,0.172,81,1.0,0.445,0.528
1610612745,HOU,2023-24,Handoff,6.0,5.7,0.053,0.448,82,0.95,0.425,0.499
1610612765,DET,2023-24,Handoff,5.9,5.7,0.053,0.31,82,0.966,0.428,0.51
1610612749,MIL,2023-24,Handoff,6.5,5.8,0.058,0.655,81,0.892,0.401,0.459
1610612750,MIN,2023-24,Handoff,6.4,5.8,0.058,0.552,82,0.906,0.408,0.461
1610612747,LAL,2023-24,Handoff,6.1,6.0,0.054,0.241,81,0.984,0.433,0.516
1610612754,IND,2023-24,Handoff,6.5,6.3,0.057,0.345,81,0.969,0.431,0.506
1610612757,POR,2023-24,Handoff,5.6,6.3,0.051,0.0,82,1.125,0.473,0.575
1610612759,SAS,2023-24,Handoff,6.1,6.4,0.054,0.034,82,1.049,0.456,0.545
1610612753,ORL,2023-24,Cut,5.9,7.9,0.055,0.31,82,1.339,0.7,0.7
1610612738,BOS,2023-24,Cut,6.5,8.1,0.059,0.862,81,1.246,0.638,0.638
1610612745,HOU,2023-24,Cut,6.2,8.3,0.055,0.276,82,1.339,0.696,0.696
1610612752,NYK,2023-24,Cut,6.6,8.8,0.062,0.379,81,1.333,0.683,0.683
1610612756,PHX,2023-24,Cut,7.0,9.1,0.063,0.655,81,1.3,0.669,0.669
1610612750,MIN,2023-24,Cut,7.3,9.0,0.067,0.966,82,1.233,0.623,0.623
1610612741,CHI,2023-24,Cut,6.7,9.1,0.062,0.241,82,1.358,0.684,0.684
1610612747,LAL,2023-24,Cut,7.6,9.5,0.067,0.897,81,1.25,0.629,0.629
1610612754,IND,2023-24,Cut,7.4,9.5,0.065,0.724,81,1.284,0.665,0.665
1610612751,BKN,2023-24,Cut,7.4,9.5,0.067,0.69,82,1.284,0.643,0.643
1610612765,DET,2023-24,Cut,6.8,9.5,0.061,0.0,82,1.397,0.713,0.713
1610612749,MIL,2023-24,Cut,8.0,9.8,0.071,0.931,81,1.225,0.621,0.621
1610612746,LAC,2023-24,Cut,8.2,9.9,0.074,1.0,82,1.207,0.606,0.606
1610612743,DEN,2023-24,Cut,7.8,10.0,0.072,0.759,82,1.282,0.642,0.642
1610612744,GSW,2023-24,Cut,7.9,10.0,0.07,0.793,82,1.266,0.641,0.641
1610612759,SAS,2023-24,Cut,7.6,10.0,0.067,0.517,82,1.316,0.669,0.669
1610612739,CLE,2023-24,Cut,7.7,10.1,0.07,0.448,82,1.312,0.682,0.682
1610612763,MEM,2023-24,Cut,7.4,10.2,0.067,0.034,82,1.378,0.698,0.698
1610612748,MIA,2023-24,Cut,7.7,10.3,0.072,0.414,82,1.338,0.683,0.683
1610612762,UTA,2023-24,Cut,8.3,10.4,0.073,0.828,82,1.253,0.642,0.642
1610612760,OKC,2023-24,Cut,7.9,10.5,0.069,0.345,82,1.329,0.677,0.677
1610612766,CHA,2023-24,Cut,7.8,10.6,0.072,0.103,82,1.359,0.701,0.701
1610612742,DAL,2023-24,Cut,8.3,10.8,0.074,0.621,82,1.301,0.683,0.683
1610612757,POR,2023-24,Cut,8.0,10.8,0.073,0.172,82,1.35,0.697,0.697
1610612758,SAC,2023-24,Cut,8.4,11.0,0.076,0.552,81,1.31,0.678,0.678
1610612740,NOP,2023-24,Cut,8.1,11.1,0.074,0.069,81,1.37,0.705,0.705
1610612761,TOR,2023-24,Cut,8.2,11.1,0.073,0.207,82,1.354,0.682,0.682
1610612737,ATL,2023-24,Cut,8.4,11.4,0.075,0.138,82,1.357,0.69,0.69
1610612764,WAS,2023-24,Cut,9.0,11.7,0.077,0.586,82,1.3,0.694,0.694
1610612755,PHI,2023-24,Cut,8.9,11.7,0.081,0.483,82,1.315,0.673,0.673
1610612738,BOS,2023-24,OffScreen,3.1,3.0,0.028,0.828,81,0.968,0.399,0.513
1610612755,PHI,2023-24,OffScreen,3.2,3.0,0.029,0.793,82,0.938,0.397,0.502
1610612748,MIA,2023-24,OffScreen,3.4,3.0,0.032,0.931,82,0.882,0.369,0.455
1610612753,ORL,2023-24,OffScreen,3.8,3.3,0.035,0.966,82,0.868,0.342,0.43
1610612746,LAC,2023-24,OffScreen,3.4,3.4,0.031,0.586,82,1.0,0.409,0.502
1610612737,ATL,2023-24,OffScreen,4.0,3.4,0.035,1.0,82,0.85,0.353,0.439
1610612752,NYK,2023-24,OffScreen,3.9,3.6,0.036,0.897,81,0.923,0.377,0.478
1610612744,GSW,2023-24,OffScreen,3.5,3.7,0.031,0.214,82,1.057,0.403,0.528
1610612743,DEN,2023-24,OffScreen,3.9,3.8,0.036,0.69,82,0.974,0.408,0.507
1610612757,POR,2023-24,OffScreen,3.7,3.8,0.034,0.448,82,1.027,0.436,0.527
1610612739,CLE,2023-24,OffScreen,3.6,3.8,0.033,0.276,82,1.056,0.437,0.559
1610612763,MEM,2023-24,OffScreen,3.8,3.9,0.034,0.517,82,1.026,0.432,0.538
1610612740,NOP,2023-24,OffScreen,3.9,3.9,0.036,0.552,81,1.0,0.39,0.502
1610612745,HOU,2023-24,OffScreen,3.7,3.9,0.033,0.214,82,1.054,0.433,0.559
1610612760,OKC,2023-24,OffScreen,4.2,4.0,0.036,0.759,82,0.952,0.392,0.512
1610612758,SAC,2023-24,OffScreen,3.9,4.1,0.035,0.379,81,1.051,0.431,0.527
1610612751,BKN,2023-24,OffScreen,4.1,4.0,0.037,0.621,82,0.976,0.401,0.498
1610612741,CHI,2023-24,OffScreen,4.4,4.1,0.04,0.862,82,0.932,0.374,0.471
1610612766,CHA,2023-24,OffScreen,3.7,4.1,0.034,0.069,82,1.108,0.45,0.563
1610612749,MIL,2023-24,OffScreen,4.1,4.2,0.036,0.483,81,1.024,0.423,0.522
1610612750,MIN,2023-24,OffScreen,4.3,4.2,0.04,0.724,82,0.977,0.412,0.497
1610612756,PHX,2023-24,OffScreen,3.9,4.3,0.035,0.103,81,1.103,0.435,0.562
1610612761,TOR,2023-24,OffScreen,4.2,4.3,0.037,0.414,82,1.024,0.427,0.533
1610612762,UTA,2023-24,OffScreen,4.2,4.5,0.037,0.31,82,1.071,0.421,0.534
1610612765,DET,2023-24,OffScreen,4.3,4.6,0.038,0.172,82,1.07,0.449,0.558
1610612759,SAS,2023-24,OffScreen,4.7,4.6,0.041,0.655,82,0.979,0.419,0.509
1610612754,IND,2023-24,OffScreen,4.4,4.8,0.039,0.138,81,1.091,0.458,0.538
1610612742,DAL,2023-24,OffScreen,4.1,4.7,0.037,0.0,82,1.146,0.474,0.591
1610612764,WAS,2023-24,OffScreen,4.8,5.1,0.041,0.345,82,1.062,0.436,0.535
1610612747,LAL,2023-24,OffScreen,5.1,5.7,0.044,0.034,81,1.118,0.444,0.566
1610612738,BOS,2023-24,Misc,4.6,1.6,0.042,1.0,81,0.348,0.274,0.312
1610612747,LAL,2023-24,Misc,5.1,1.8,0.045,0.966,81,0.353,0.321,0.349
1610612750,MIN,2023-24,Misc,5.7,2.4,0.052,0.862,82,0.421,0.366,0.401
1610612760,OKC,2023-24,Misc,6.0,2.4,0.053,0.931,82,0.4,0.307,0.33
1610612748,MIA,2023-24,Misc,5.6,2.4,0.052,0.828,82,0.429,0.356,0.385
1610612740,NOP,2023-24,Misc,5.3,2.5,0.049,0.793,81,0.472,0.366,0.386
1610612752,NYK,2023-24,Misc,5.2,2.5,0.049,0.724,81,0.481,0.36,0.408
1610612753,ORL,2023-24,Misc,6.4,2.7,0.059,0.897,82,0.422,0.302,0.332
1610612766,CHA,2023-24,Misc,5.1,2.7,0.047,0.552,82,0.529,0.4,0.456
1610612755,PHI,2023-24,Misc,5.5,2.8,0.05,0.621,82,0.509,0.343,0.366
1610612739,CLE,2023-24,Misc,5.5,2.9,0.051,0.586,82,0.527,0.356,0.387
1610612759,SAS,2023-24,Misc,5.9,2.9,0.052,0.69,82,0.492,0.407,0.421
1610612742,DAL,2023-24,Misc,5.5,3.0,0.049,0.448,82,0.545,0.445,0.5
1610612743,DEN,2023-24,Misc,4.9,3.0,0.045,0.172,82,0.612,0.44,0.468
1610612756,PHX,2023-24,Misc,5.4,3.0,0.049,0.414,81,0.556,0.383,0.417
1610612763,MEM,2023-24,Misc,6.2,3.1,0.056,0.655,82,0.5,0.396,0.431
1610612762,UTA,2023-24,Misc,5.1,3.1,0.046,0.138,82,0.608,0.469,0.535
1610612744,GSW,2023-24,Misc,5.3,3.2,0.047,0.207,82,0.604,0.406,0.45
1610612741,CHI,2023-24,Misc,5.7,3.3,0.052,0.345,82,0.579,0.444,0.496
1610612757,POR,2023-24,Misc,6.7,3.3,0.061,0.759,82,0.493,0.449,0.5
1610612737,ATL,2023-24,Misc,6.1,3.3,0.055,0.517,82,0.541,0.393,0.432
1610612749,MIL,2023-24,Misc,5.4,3.3,0.048,0.0,81,0.611,0.375,0.42
1610612761,TOR,2023-24,Misc,6.2,3.3,0.055,0.483,82,0.532,0.415,0.437
1610612758,SAC,2023-24,Misc,5.8,3.4,0.053,0.276,81,0.586,0.435,0.48
1610612746,LAC,2023-24,Misc,5.4,3.3,0.049,0.034,82,0.611,0.457,0.511
1610612765,DET,2023-24,Misc,6.0,3.5,0.054,0.241,82,0.583,0.444,0.472
1610612745,HOU,2023-24,Misc,6.2,3.6,0.056,0.31,82,0.581,0.4,0.465
1610612751,BKN,2023-24,Misc,6.0,3.7,0.055,0.069,82,0.617,0.472,0.528
1610612764,WAS,2023-24,Misc,6.3,3.9,0.054,0.103,82,0.619,0.48,0.524
1610612754,IND,2023-24,Misc,6.9,3.9,0.061,0.379,81,0.565,0.459,0.5
1610612752,NYK,2024-25,Isolation,6.4,5.6,0.058,0.759,82,0.875,0.391,0.427
1610612760,OKC,2024-25,Isolation,7.1,5.8,0.062,1.0,82,0.817,0.368,0.402
1610612763,MEM,2024-25,Isolation,7.5,6.1,0.064,0.966,82,0.813,0.345,0.384
1610612755,PHI,2024-25,Isolation,6.6,6.1,0.059,0.414,82,0.924,0.456,0.49
1610612748,MIA,2024-25,Isolation,7.5,6.2,0.069,0.931,82,0.827,0.38,0.41
1610612759,SAS,2024-25,Isolation,7.2,6.4,0.063,0.69,82,0.889,0.412,0.444
1610612749,MIL,2024-25,Isolation,7.5,6.4,0.067,0.828,82,0.853,0.375,0.414
1610612751,BKN,2024-25,Isolation,7.9,6.5,0.073,0.897,82,0.823,0.375,0.408
1610612766,CHA,2024-25,Isolation,6.8,6.6,0.061,0.103,82,0.971,0.425,0.474
1610612756,PHX,2024-25,Isolation,7.4,6.6,0.067,0.655,82,0.892,0.4,0.441
1610612741,CHI,2024-25,Isolation,7.1,6.6,0.061,0.345,82,0.93,0.415,0.446
1610612758,SAC,2024-25,Isolation,7.2,6.7,0.065,0.31,82,0.931,0.408,0.456
1610612746,LAC,2024-25,Isolation,8.0,6.8,0.074,0.862,82,0.85,0.38,0.42
1610612757,POR,2024-25,Isolation,8.0,7.1,0.071,0.621,82,0.887,0.403,0.436
1610612754,IND,2024-25,Isolation,7.4,7.1,0.065,0.138,82,0.959,0.451,0.491
1610612740,NOP,2024-25,Isolation,7.8,7.2,0.069,0.448,82,0.923,0.405,0.453
1610612737,ATL,2024-25,Isolation,8.0,7.3,0.069,0.552,82,0.912,0.423,0.459
1610612764,WAS,2024-25,Isolation,7.3,7.3,0.063,0.034,82,1.0,0.442,0.49
1610612765,DET,2024-25,Isolation,7.8,7.3,0.07,0.276,82,0.936,0.422,0.467
1610612750,MIN,2024-25,Isolation,7.7,7.3,0.07,0.207,82,0.948,0.432,0.474
1610612761,TOR,2024-25,Isolation,7.8,7.5,0.069,0.172,82,0.962,0.44,0.469
1610612743,DEN,2024-25,Isolation,8.2,7.6,0.072,0.483,82,0.927,0.403,0.443
1610612762,UTA,2024-25,Isolation,7.3,7.6,0.064,0.0,82,1.041,0.476,0.529
1610612747,LAL,2024-25,Isolation,8.9,7.6,0.08,0.793,82,0.854,0.394,0.432
1610612744,GSW,2024-25,Isolation,8.8,7.7,0.08,0.724,82,0.875,0.398,0.428
1610612753,ORL,2024-25,Isolation,8.7,7.8,0.081,0.586,82,0.897,0.405,0.446
1610612745,HOU,2024-25,Isolation,8.6,8.1,0.077,0.241,82,0.942,0.424,0.464
1610612738,BOS,2024-25,Isolation,9.0,8.3,0.082,0.379,82,0.922,0.414,0.456
1610612742,DAL,2024-25,Isolation,9.1,8.9,0.08,0.069,82,0.978,0.446,0.475
1610612739,CLE,2024-25,Isolation,10.4,9.6,0.092,0.517,82,0.923,0.419,0.456
1610612749,MIL,2024-25,Postup,3.0,2.7,0.027,0.759,82,0.9,0.483,0.483
1610612750,MIN,2024-25,Postup,3.0,2.9,0.027,0.69,82,0.967,0.503,0.503
1610612763,MEM,2024-25,Postup,3.4,3.1,0.029,0.862,82,0.912,0.463,0.463
1610612746,LAC,2024-25,Postup,3.4,3.1,0.031,0.828,82,0.912,0.437,0.437
1610612765,DET,2024-25,Postup,4.0,3.3,0.036,1.0,82,0.825,0.403,0.403
1610612755,PHI,2024-25,Postup,3.4,3.3,0.031,0.621,82,0.971,0.515,0.515
1610612743,DEN,2024-25,Postup,3.8,3.4,0.033,0.897,82,0.895,0.455,0.455
1610612752,NYK,2024-25,Postup,3.5,3.4,0.032,0.655,82,0.971,0.5,0.5
1610612761,TOR,2024-25,Postup,3.4,3.6,0.03,0.31,82,1.059,0.508,0.508
1610612745,HOU,2024-25,Postup,4.1,3.7,0.037,0.966,82,0.902,0.449,0.449
1610612757,POR,2024-25,Postup,3.8,3.7,0.034,0.586,82,0.974,0.498,0.498
1610612754,IND,2024-25,Postup,3.7,3.8,0.032,0.345,82,1.027,0.54,0.54
1610612758,SAC,2024-25,Postup,4.1,3.8,0.037,0.724,82,0.927,0.475,0.475
1610612748,MIA,2024-25,Postup,3.4,3.9,0.031,0.0,82,1.147,0.583,0.583
1610612747,LAL,2024-25,Postup,3.8,3.9,0.034,0.379,82,1.026,0.529,0.529
1610612740,NOP,2024-25,Postup,3.6,4.0,0.032,0.034,82,1.111,0.593,0.593
1610612738,BOS,2024-25,Postup,4.0,4.0,0.037,0.552,82,1.0,0.504,0.504
1610612737,ATL,2024-25,Postup,3.7,4.1,0.032,0.103,82,1.108,0.583,0.583
1610612756,PHX,2024-25,Postup,3.8,4.1,0.035,0.241,82,1.079,0.541,0.541
1610612744,GSW,2024-25,Postup,3.8,4.1,0.034,0.138,82,1.079,0.548,0.548
1610612760,OKC,2024-25,Postup,4.2,4.2,0.037,0.483,82,1.0,0.512,0.512
1610612762,UTA,2024-25,Postup,4.2,4.2,0.037,0.414,82,1.0,0.523,0.523
1610612739,CLE,2024-25,Postup,4.8,4.3,0.042,0.931,82,0.896,0.488,0.488
1610612751,BKN,2024-25,Postup,3.9,4.3,0.036,0.069,82,1.103,0.575,0.575
1610612764,WAS,2024-25,Postup,4.8,4.4,0.042,0.793,82,0.917,0.469,0.469
1610612742,DAL,2024-25,Postup,4.7,4.7,0.041,0.517,82,1.0,0.536,0.536
1610612766,CHA,2024-25,Postup,4.7,4.7,0.043,0.448,82,1.0,0.517,0.517
1610612753,ORL,2024-25,Postup,4.5,4.8,0.042,0.207,82,1.067,0.556,0.556
1610612741,CHI,2024-25,Postup,4.5,4.9,0.039,0.172,82,1.089,0.541,0.541
1610612759,SAS,2024-25,Postup,4.8,5.1,0.042,0.276,82,1.062,0.559,0.559
1610612739,CLE,2024-25,PRRollMan,5.0,5.1,0.044,0.793,82,1.02,0.48,0.529
1610612747,LAL,2024-25,PRRollMan,5.1,5.8,0.046,0.31,82,1.137,0.532,0.573
1610612757,POR,2024-25,PRRollMan,5.5,5.9,0.049,0.724,82,1.073,0.499,0.535
1610612746,LAC,2024-25,PRRollMan,5.9,6.1,0.054,0.759,82,1.034,0.494,0.547
1610612738,BOS,2024-25,PRRollMan,6.1,6.2,0.056,1.0,82,1.016,0.452,0.513
1610612744,GSW,2024-25,PRRollMan,6.0,6.5,0.054,0.655,82,1.083,0.515,0.575
1610612760,OKC,2024-25,PRRollMan,6.3,6.5,0.056,0.862,82,1.032,0.48,0.542
1610612762,UTA,2024-25,PRRollMan,6.1,6.6,0.054,0.586,82,1.082,0.485,0.551
1610612766,CHA,2024-25,PRRollMan,6.1,6.6,0.055,0.483,82,1.082,0.488,0.548
1610612748,MIA,2024-25,PRRollMan,6.5,6.7,0.06,0.966,82,1.031,0.466,0.523
1610612753,ORL,2024-25,PRRollMan,6.2,6.7,0.058,0.621,82,1.081,0.508,0.562
1610612742,DAL,2024-25,PRRollMan,5.9,6.7,0.052,0.276,82,1.136,0.52,0.572
1610612761,TOR,2024-25,PRRollMan,6.4,6.9,0.056,0.552,82,1.078,0.489,0.548
1610612745,HOU,2024-25,PRRollMan,6.1,7.0,0.055,0.207,82,1.148,0.521,0.589
1610612751,BKN,2024-25,PRRollMan,5.9,7.0,0.054,0.069,82,1.186,0.552,0.601
1610612740,NOP,2024-25,PRRollMan,5.6,7.0,0.05,0.0,82,1.25,0.601,0.671
1610612756,PHX,2024-25,PRRollMan,6.7,7.1,0.06,0.69,82,1.06,0.49,0.539
1610612749,MIL,2024-25,PRRollMan,7.2,7.3,0.064,0.931,82,1.014,0.456,0.522
1610612759,SAS,2024-25,PRRollMan,6.5,7.4,0.058,0.241,82,1.138,0.533,0.583
1610612758,SAC,2024-25,PRRollMan,6.7,7.5,0.061,0.345,82,1.119,0.523,0.588
1610612750,MIN,2024-25,PRRollMan,7.3,7.5,0.067,0.897,82,1.027,0.482,0.525
1610612737,ATL,2024-25,PRRollMan,7.3,7.5,0.063,0.828,82,1.027,0.483,0.538
1610612763,MEM,2024-25,PRRollMan,6.9,7.6,0.059,0.414,82,1.101,0.495,0.564
1610612743,DEN,2024-25,PRRollMan,7.0,7.7,0.061,0.379,82,1.1,0.529,0.575
1610612765,DET,2024-25,PRRollMan,7.2,7.9,0.064,0.517,82,1.097,0.493,0.553
1610612764,WAS,2024-25,PRRollMan,6.7,7.9,0.058,0.103,82,1.179,0.557,0.617
1610612754,IND,2024-25,PRRollMan,6.9,8.0,0.061,0.138,82,1.159,0.524,0.59
