team_id,team_abbreviation,season,play_type,possessions,points,poss_pct,percentile,games_played,points_per_possession,fg_pct,efg_pct
1610612758,SAC,2025-26,Postup,4.7,5.1,0.041,0.103,79,1.085,0.582,0.582
1610612741,CHI,2025-26,Postup,5.1,5.6,0.044,0.034,80,1.098,0.564,0.564
1610612751,BKN,2025-26,PRBallHandler,12.0,10.5,0.11,0.621,79,0.875,0.452,0.505
1610612762,UTA,2025-26,PRBallHandler,13.1,12.1,0.112,0.069,80,0.924,0.437,0.505
1610612756,PHX,2025-26,PRBallHandler,15.2,13.2,0.136,0.655,78,0.868,0.43,0.479
1610612739,CLE,2025-26,PRBallHandler,15.8,13.5,0.139,0.828,79,0.854,0.416,0.474
1610612749,MIL,2025-26,PRBallHandler,15.3,13.6,0.138,0.379,79,0.889,0.411,0.47
1610612747,LAL,2025-26,PRBallHandler,16.2,13.9,0.145,0.724,78,0.858,0.414,0.465
1610612744,GSW,2025-26,PRBallHandler,15.5,13.7,0.137,0.483,79,0.884,0.46,0.51
1610612740,NOP,2025-26,PRBallHandler,15.8,14.0,0.137,0.552,79,0.886,0.421,0.48
1610612741,CHI,2025-26,PRBallHandler,16.4,14.1,0.141,0.69,80,0.86,0.428,0.478
1610612765,DET,2025-26,PRBallHandler,18.5,15.0,0.163,1.0,79,0.811,0.387,0.431
1610612746,LAC,2025-26,PRBallHandler,17.6,15.0,0.159,0.793,79,0.852,0.432,0.483
1610612760,OKC,2025-26,PRBallHandler,19.1,15.5,0.167,0.966,77,0.812,0.395,0.45
1610612755,PHI,2025-26,PRBallHandler,18.5,15.2,0.161,0.931,79,0.822,0.412,0.453
1610612763,MEM,2025-26,PRBallHandler,16.8,15.3,0.144,0.172,79,0.911,0.434,0.494
1610612748,MIA,2025-26,PRBallHandler,17.2,15.6,0.147,0.241,78,0.907,0.417,0.476
1610612743,DEN,2025-26,PRBallHandler,17.2,15.2,0.152,0.414,80,0.884,0.415,0.467
1610612759,SAS,2025-26,PRBallHandler,19.0,15.9,0.169,0.862,77,0.837,0.407,0.454
1610612764,WAS,2025-26,PRBallHandler,17.1,15.7,0.146,0.103,78,0.918,0.431,0.482
1610612737,ATL,2025-26,PRBallHandler,17.5,15.3,0.152,0.586,80,0.874,0.439,0.498
1610612752,NYK,2025-26,PRBallHandler,18.7,16.0,0.171,0.759,77,0.856,0.418,0.473
1610612758,SAC,2025-26,PRBallHandler,16.7,15.8,0.148,0.034,79,0.946,0.447,0.506
1610612742,DAL,2025-26,PRBallHandler,18.4,16.3,0.158,0.448,78,0.886,0.418,0.472
1610612753,ORL,2025-26,PRBallHandler,18.3,16.5,0.162,0.276,77,0.902,0.438,0.485
1610612745,HOU,2025-26,PRBallHandler,19.6,16.2,0.177,0.897,79,0.827,0.388,0.439
1610612761,TOR,2025-26,PRBallHandler,18.3,16.4,0.163,0.31,79,0.896,0.423,0.481
1610612766,CHA,2025-26,PRBallHandler,18.6,16.9,0.171,0.207,79,0.909,0.427,0.485
1610612738,BOS,2025-26,PRBallHandler,18.6,16.7,0.172,0.345,80,0.898,0.4,0.458
1610612754,IND,2025-26,PRBallHandler,18.1,17.3,0.158,0.0,79,0.956,0.473,0.521
1610612757,POR,2025-26,PRBallHandler,19.1,17.3,0.166,0.138,79,0.906,0.424,0.473
1610612750,MIN,2025-26,PRBallHandler,20.9,18.5,0.181,0.517,79,0.885,0.415,0.463
1610612756,PHX,2025-26,PRRollMan,5.1,5.9,0.045,0.207,78,1.157,0.535,0.593
1610612744,GSW,2025-26,PRRollMan,5.6,6.0,0.05,0.793,79,1.071,0.504,0.557
1610612747,LAL,2025-26,PRRollMan,4.9,6.1,0.044,0.0,78,1.245,0.582,0.655
1610612766,CHA,2025-26,PRRollMan,5.5,6.1,0.05,0.414,79,1.109,0.501,0.565
1610612763,MEM,2025-26,PRRollMan,5.9,6.2,0.051,0.897,79,1.051,0.503,0.554
1610612765,DET,2025-26,PRRollMan,5.8,6.2,0.051,0.759,79,1.069,0.507,0.592
1610612740,NOP,2025-26,PRRollMan,5.7,6.3,0.049,0.517,79,1.105,0.519,0.569
1610612748,MIA,2025-26,PRRollMan,6.0,6.4,0.051,0.724,78,1.067,0.496,0.553
1610612760,OKC,2025-26,PRRollMan,6.3,6.5,0.055,0.931,77,1.032,0.476,0.543
1610612738,BOS,2025-26,PRRollMan,5.4,6.3,0.05,0.172,80,1.167,0.5,0.588
1610612759,SAS,2025-26,PRRollMan,6.4,6.6,0.056,0.966,77,1.031,0.469,0.52
1610612743,DEN,2025-26,PRRollMan,5.8,6.3,0.052,0.655,80,1.086,0.502,0.56
1610612757,POR,2025-26,PRRollMan,5.9,6.4,0.052,0.69,79,1.085,0.485,0.551
1610612739,CLE,2025-26,PRRollMan,5.9,6.5,0.052,0.483,79,1.102,0.505,0.573
1610612752,NYK,2025-26,PRRollMan,6.1,6.7,0.056,0.552,77,1.098,0.475,0.554
1610612764,WAS,2025-26,PRRollMan,6.4,6.8,0.055,0.828,78,1.062,0.479,0.535
1610612755,PHI,2025-26,PRRollMan,6.0,6.7,0.052,0.379,79,1.117,0.523,0.584
1610612745,HOU,2025-26,PRRollMan,6.8,6.7,0.061,1.0,79,0.985,0.455,0.511
1610612753,ORL,2025-26,PRRollMan,6.2,7.1,0.055,0.276,77,1.145,0.537,0.589
1610612761,TOR,2025-26,PRRollMan,6.4,7.0,0.057,0.621,79,1.094,0.488,0.546
1610612746,LAC,2025-26,PRRollMan,6.3,7.0,0.057,0.448,79,1.111,0.51,0.578
1610612749,MIL,2025-26,PRRollMan,5.7,7.0,0.052,0.069,79,1.228,0.554,0.624
1610612751,BKN,2025-26,PRRollMan,6.1,7.1,0.056,0.241,79,1.164,0.54,0.588
1610612742,DAL,2025-26,PRRollMan,6.5,7.2,0.056,0.345,78,1.108,0.518,0.569
1610612750,MIN,2025-26,PRRollMan,6.6,7.2,0.057,0.586,79,1.091,0.508,0.564
1610612762,UTA,2025-26,PRRollMan,5.9,7.2,0.05,0.103,80,1.22,0.557,0.624
1610612758,SAC,2025-26,PRRollMan,6.0,7.3,0.053,0.034,79,1.217,0.592,0.648
1610612737,ATL,2025-26,PRRollMan,7.4,7.8,0.065,0.862,80,1.054,0.493,0.555
1610612741,CHI,2025-26,PRRollMan,6.7,8.0,0.057,0.138,80,1.194,0.547,0.61
1610612754,IND,2025-26,PRRollMan,7.4,8.3,0.065,0.31,79,1.122,0.508,0.562
1610612750,MIN,2025-26,Spotup,23.5,24.2,0.204,0.69,79,1.03,0.39,0.523
1610612753,ORL,2025-26,Spotup,24.5,25.8,0.216,0.379,77,1.053,0.395,0.528
1610612766,CHA,2025-26,Spotup,24.6,25.3,0.225,0.759,79,1.028,0.389,0.524
1610612745,HOU,2025-26,Spotup,23.4,25.3,0.212,0.241,79,1.081,0.409,0.548
1610612765,DET,2025-26,Spotup,27.1,26.2,0.239,1.0,79,0.967,0.359,0.489
1610612757,POR,2025-26,Spotup,25.1,26.2,0.218,0.483,79,1.044,0.399,0.536
1610612742,DAL,2025-26,Spotup,26.6,27.1,0.229,0.862,78,1.019,0.391,0.517
1610612754,IND,2025-26,Spotup,25.1,26.9,0.219,0.31,79,1.072,0.407,0.544
1610612759,SAS,2025-26,Spotup,26.7,27.7,0.237,0.621,77,1.037,0.388,0.524
1610612756,PHX,2025-26,Spotup,27.0,27.7,0.242,0.724,78,1.026,0.386,0.518
1610612738,BOS,2025-26,Spotup,27.3,27.4,0.252,0.931,80,1.004,0.37,0.51
1610612747,LAL,2025-26,Spotup,27.5,28.1,0.247,0.828,78,1.022,0.397,0.53
1610612737,ATL,2025-26,Spotup,27.5,27.5,0.239,0.966,80,1.0,0.378,0.507
1610612752,NYK,2025-26,Spotup,27.6,28.7,0.252,0.552,77,1.04,0.39,0.529
1610612758,SAC,2025-26,Spotup,26.7,29.1,0.236,0.103,79,1.09,0.412,0.558
1610612746,LAC,2025-26,Spotup,28.0,29.2,0.253,0.517,79,1.043,0.393,0.53
1610612764,WAS,2025-26,Spotup,26.6,29.9,0.227,0.0,78,1.124,0.418,0.567
1610612748,MIA,2025-26,Spotup,29.3,30.0,0.249,0.793,78,1.024,0.39,0.523
1610612740,NOP,2025-26,Spotup,28.6,30.1,0.247,0.448,79,1.052,0.394,0.535
1610612744,GSW,2025-26,Spotup,27.4,30.1,0.242,0.034,79,1.099,0.414,0.56
1610612755,PHI,2025-26,Spotup,29.5,30.5,0.256,0.655,79,1.034,0.392,0.531
1610612761,TOR,2025-26,Spotup,29.5,30.6,0.264,0.586,79,1.037,0.39,0.52
1610612763,MEM,2025-26,Spotup,29.3,30.9,0.252,0.345,79,1.055,0.395,0.536
1610612739,CLE,2025-26,Spotup,28.5,30.9,0.251,0.172,79,1.084,0.408,0.557
1610612760,OKC,2025-26,Spotup,30.2,31.8,0.264,0.414,77,1.053,0.394,0.543
1610612741,CHI,2025-26,Spotup,28.8,30.9,0.248,0.276,80,1.073,0.405,0.545
1610612751,BKN,2025-26,Spotup,29.1,31.8,0.266,0.069,79,1.093,0.426,0.561
1610612743,DEN,2025-26,Spotup,31.0,31.5,0.275,0.897,80,1.016,0.381,0.513
1610612749,MIL,2025-26,Spotup,29.7,32.3,0.268,0.138,79,1.088,0.408,0.557
1610612762,UTA,2025-26,Spotup,31.0,33.5,0.264,0.207,80,1.081,0.407,0.55
1610612751,BKN,2025-26,Handoff,4.0,3.1,0.036,1.0,79,0.775,0.357,0.439
1610612748,MIA,2025-26,Handoff,4.6,4.0,0.04,0.931,78,0.87,0.372,0.442
1610612762,UTA,2025-26,Handoff,3.9,4.0,0.033,0.069,80,1.026,0.441,0.551
1610612760,OKC,2025-26,Handoff,5.0,4.2,0.044,0.966,77,0.84,0.35,0.429
1610612761,TOR,2025-26,Handoff,4.5,4.1,0.04,0.552,79,0.911,0.372,0.46
1610612758,SAC,2025-26,Handoff,4.5,4.3,0.04,0.414,79,0.956,0.423,0.502
1610612755,PHI,2025-26,Handoff,4.8,4.4,0.041,0.724,79,0.917,0.393,0.465
1610612740,NOP,2025-26,Handoff,4.5,4.4,0.039,0.276,79,0.978,0.426,0.524
1610612747,LAL,2025-26,Handoff,4.3,4.5,0.039,0.034,78,1.047,0.447,0.546
1610612756,PHX,2025-26,Handoff,4.9,4.6,0.044,0.655,78,0.939,0.405,0.484
1610612744,GSW,2025-26,Handoff,4.9,4.6,0.043,0.621,79,0.939,0.439,0.505
1610612752,NYK,2025-26,Handoff,5.1,4.7,0.046,0.586,77,0.922,0.386,0.456
1610612746,LAC,2025-26,Handoff,5.4,4.7,0.049,0.897,79,0.87,0.409,0.491
1610612765,DET,2025-26,Handoff,5.3,4.7,0.047,0.828,79,0.887,0.384,0.461
1610612738,BOS,2025-26,Handoff,5.1,4.8,0.047,0.448,80,0.941,0.398,0.484
1610612743,DEN,2025-26,Handoff,4.8,4.8,0.042,0.207,80,1.0,0.416,0.5
1610612749,MIL,2025-26,Handoff,4.7,4.9,0.043,0.103,79,1.043,0.44,0.549
1610612766,CHA,2025-26,Handoff,5.5,4.9,0.051,0.862,79,0.891,0.38,0.452
1610612739,CLE,2025-26,Handoff,5.0,5.0,0.044,0.241,79,1.0,0.423,0.512
1610612763,MEM,2025-26,Handoff,5.5,5.0,0.047,0.759,79,0.909,0.394,0.465
1610612737,ATL,2025-26,Handoff,5.5,5.0,0.048,0.793,80,0.909,0.404,0.482
1610612753,ORL,2025-26,Handoff,5.4,5.3,0.048,0.31,77,0.981,0.425,0.514
1610612745,HOU,2025-26,Handoff,5.2,5.3,0.047,0.138,79,1.019,0.449,0.531
1610612764,WAS,2025-26,Handoff,5.0,5.5,0.043,0.0,78,1.1,0.476,0.568
1610612754,IND,2025-26,Handoff,5.9,5.4,0.051,0.69,79,0.915,0.446,0.506
1610612741,CHI,2025-26,Handoff,5.5,5.5,0.047,0.172,80,1.0,0.426,0.514
1610612742,DAL,2025-26,Handoff,6.0,5.9,0.052,0.345,78,0.983,0.438,0.504
1610612750,MIN,2025-26,Handoff,6.0,5.8,0.052,0.379,79,0.967,0.435,0.502
1610612757,POR,2025-26,Handoff,6.4,5.9,0.055,0.483,79,0.922,0.411,0.487
1610612759,SAS,2025-26,Handoff,6.9,6.4,0.061,0.517,77,0.928,0.415,0.481
1610612738,BOS,2025-26,Cut,6.2,8.0,0.057,0.621,80,1.29,0.64,0.64
1610612752,NYK,2025-26,Cut,6.1,8.4,0.056,0.138,77,1.377,0.686,0.686
1610612745,HOU,2025-26,Cut,6.9,8.4,0.063,1.0,79,1.217,0.62,0.62
1610612760,OKC,2025-26,Cut,7.4,8.9,0.064,0.897,77,1.203,0.603,0.603
1610612753,ORL,2025-26,Cut,6.8,9.0,0.06,0.448,77,1.324,0.678,0.678
1610612750,MIN,2025-26,Cut,7.3,9.0,0.063,0.862,79,1.233,0.62,0.62
1610612766,CHA,2025-26,Cut,7.3,9.2,0.067,0.759,79,1.26,0.651,0.651
1610612739,CLE,2025-26,Cut,7.4,9.3,0.065,0.793,79,1.257,0.638,0.638
1610612746,LAC,2025-26,Cut,7.9,9.6,0.071,0.931,79,1.215,0.627,0.627
1610612756,PHX,2025-26,Cut,7.3,9.7,0.065,0.345,78,1.329,0.681,0.681
1610612761,TOR,2025-26,Cut,6.9,9.7,0.062,0.069,79,1.406,0.701,0.701
1610612765,DET,2025-26,Cut,7.4,9.8,0.065,0.379,79,1.324,0.67,0.67
1610612744,GSW,2025-26,Cut,7.8,9.9,0.069,0.69,79,1.269,0.658,0.658
1610612741,CHI,2025-26,Cut,7.4,10.0,0.064,0.207,80,1.351,0.694,0.694
1610612759,SAS,2025-26,Cut,8.3,10.4,0.074,0.828,77,1.253,0.628,0.628
1610612763,MEM,2025-26,Cut,7.1,10.2,0.061,0.0,79,1.437,0.732,0.732
1610612754,IND,2025-26,Cut,7.4,10.2,0.064,0.103,79,1.378,0.695,0.695
1610612764,WAS,2025-26,Cut,7.9,10.5,0.067,0.31,78,1.329,0.669,0.669
1610612758,SAC,2025-26,Cut,7.7,10.4,0.068,0.172,79,1.351,0.683,0.683
1610612737,ATL,2025-26,Cut,7.9,10.5,0.069,0.414,80,1.329,0.672,0.672
1610612740,NOP,2025-26,Cut,8.0,10.6,0.069,0.552,79,1.325,0.678,0.678
1610612755,PHI,2025-26,Cut,8.2,10.9,0.071,0.517,79,1.329,0.67,0.67
1610612751,BKN,2025-26,Cut,8.2,10.9,0.075,0.483,79,1.329,0.694,0.694
1610612757,POR,2025-26,Cut,8.7,10.9,0.075,0.724,79,1.253,0.635,0.635
1610612742,DAL,2025-26,Cut,8.5,11.2,0.073,0.586,78,1.318,0.668,0.668
1610612749,MIL,2025-26,Cut,8.3,11.2,0.075,0.241,79,1.349,0.686,0.686
1610612748,MIA,2025-26,Cut,9.4,11.3,0.08,0.966,78,1.202,0.626,0.626
1610612762,UTA,2025-26,Cut,8.5,11.5,0.073,0.276,80,1.353,0.71,0.71
1610612743,DEN,2025-26,Cut,9.1,11.7,0.08,0.655,80,1.286,0.663,0.663
1610612747,LAL,2025-26,Cut,8.7,12.3,0.078,0.034,78,1.414,0.736,0.736
1610612747,LAL,2025-26,OffScreen,3.4,2.9,0.031,1.0,78,0.853,0.323,0.398
1610612757,POR,2025-26,OffScreen,3.3,2.9,0.028,0.828,79,0.879,0.366,0.449
1610612743,DEN,2025-26,OffScreen,3.6,3.1,0.032,0.966,80,0.861,0.356,0.451
1610612761,TOR,2025-26,OffScreen,3.5,3.5,0.032,0.483,79,1.0,0.408,0.502
1610612740,NOP,2025-26,OffScreen,4.0,3.6,0.034,0.759,79,0.9,0.388,0.485
1610612745,HOU,2025-26,OffScreen,4.1,3.6,0.037,0.862,79,0.878,0.354,0.437
1610612748,MIA,2025-26,OffScreen,3.6,3.7,0.031,0.138,78,1.028,0.414,0.527
1610612756,PHX,2025-26,OffScreen,3.9,3.7,0.035,0.621,78,0.949,0.39,0.49
1610612760,OKC,2025-26,OffScreen,4.2,3.8,0.036,0.724,77,0.905,0.37,0.479
1610612755,PHI,2025-26,OffScreen,4.2,3.8,0.037,0.897,79,0.905,0.371,0.459
1610612753,ORL,2025-26,OffScreen,4.5,3.9,0.039,0.931,77,0.867,0.381,0.46
1610612739,CLE,2025-26,OffScreen,3.9,3.9,0.035,0.552,79,1.0,0.382,0.48
1610612751,BKN,2025-26,OffScreen,3.1,3.9,0.028,0.0,79,1.258,0.519,0.661
1610612737,ATL,2025-26,OffScreen,4.1,3.9,0.035,0.655,80,0.951,0.402,0.491
1610612738,BOS,2025-26,OffScreen,4.4,4.0,0.04,0.69,80,0.909,0.362,0.458
1610612749,MIL,2025-26,OffScreen,4.0,4.0,0.036,0.407,79,1.0,0.393,0.509
1610612746,LAC,2025-26,OffScreen,4.1,4.1,0.037,0.207,79,1.0,0.41,0.504
1610612744,GSW,2025-26,OffScreen,4.3,4.3,0.038,0.31,79,1.0,0.424,0.514
1610612750,MIN,2025-26,OffScreen,4.8,4.4,0.042,0.793,79,0.917,0.38,0.447
1610612762,UTA,2025-26,OffScreen,4.4,4.4,0.038,0.517,80,1.0,0.398,0.503
1610612765,DET,2025-26,OffScreen,4.5,4.5,0.039,0.241,79,1.0,0.404,0.517
1610612752,NYK,2025-26,OffScreen,4.4,4.6,0.04,0.069,77,1.045,0.449,0.565
1610612764,WAS,2025-26,OffScreen,4.6,4.6,0.039,0.407,78,1.0,0.424,0.518
1610612759,SAS,2025-26,OffScreen,4.7,4.8,0.042,0.172,77,1.021,0.426,0.512
1610612766,CHA,2025-26,OffScreen,4.8,4.8,0.044,0.407,79,1.0,0.397,0.488
1610612763,MEM,2025-26,OffScreen,4.6,4.8,0.04,0.103,79,1.043,0.422,0.52
1610612741,CHI,2025-26,OffScreen,5.1,4.9,0.044,0.586,80,0.961,0.391,0.485
1610612742,DAL,2025-26,OffScreen,5.2,5.2,0.044,0.345,78,1.0,0.405,0.5
1610612754,IND,2025-26,OffScreen,5.1,5.1,0.044,0.276,79,1.0,0.423,0.506
1610612758,SAC,2025-26,OffScreen,4.6,5.3,0.041,0.034,79,1.152,0.471,0.602
1610612752,NYK,2025-26,OffRebound,5.4,5.6,0.049,0.931,77,1.037,0.543,0.546
1610612753,ORL,2025-26,OffRebound,5.3,5.7,0.047,0.724,77,1.075,0.578,0.587
1610612749,MIL,2025-26,OffRebound,5.4,5.8,0.048,0.759,79,1.074,0.552,0.555
1610612766,CHA,2025-26,OffRebound,5.4,5.9,0.049,0.69,79,1.093,0.584,0.599
1610612751,BKN,2025-26,OffRebound,5.3,6.0,0.049,0.517,79,1.132,0.558,0.565
1610612739,CLE,2025-26,OffRebound,5.8,6.0,0.051,0.897,79,1.034,0.508,0.515
1610612750,MIN,2025-26,OffRebound,5.9,6.1,0.051,1.0,79,1.034,0.523,0.528
1610612759,SAS,2025-26,OffRebound,5.4,6.3,0.048,0.31,77,1.167,0.581,0.59
1610612760,OKC,2025-26,OffRebound,6.1,6.4,0.054,0.966,77,1.049,0.551,0.553
1610612738,BOS,2025-26,OffRebound,5.6,6.2,0.052,0.552,80,1.107,0.554,0.555
1610612747,LAL,2025-26,OffRebound,5.6,6.4,0.05,0.448,78,1.143,0.601,0.608
1610612746,LAC,2025-26,OffRebound,5.8,6.4,0.052,0.621,79,1.103,0.55,0.554
1610612743,DEN,2025-26,OffRebound,6.0,6.3,0.053,0.862,80,1.05,0.53,0.534
1610612745,HOU,2025-26,OffRebound,5.7,6.5,0.052,0.483,79,1.14,0.589,0.594
1610612761,TOR,2025-26,OffRebound,6.1,6.5,0.054,0.828,79,1.066,0.55,0.552
1610612758,SAC,2025-26,OffRebound,5.6,6.5,0.049,0.069,79,1.161,0.588,0.592
1610612744,GSW,2025-26,OffRebound,6.0,6.7,0.053,0.655,79,1.117,0.554,0.563
1610612737,ATL,2025-26,OffRebound,5.7,6.7,0.049,0.103,80,1.175,0.599,0.605
1610612757,POR,2025-26,OffRebound,6.4,6.9,0.055,0.793,79,1.078,0.565,0.568
1610612765,DET,2025-26,OffRebound,6.0,6.9,0.053,0.379,79,1.15,0.602,0.609
1610612748,MIA,2025-26,OffRebound,6.2,7.2,0.053,0.172,78,1.161,0.589,0.599
1610612741,CHI,2025-26,OffRebound,6.1,7.1,0.053,0.276,80,1.164,0.586,0.59
1610612755,PHI,2025-26,OffRebound,6.1,7.2,0.053,0.0,79,1.18,0.604,0.611
1610612754,IND,2025-26,OffRebound,6.3,7.3,0.055,0.345,79,1.159,0.599,0.602
1610612764,WAS,2025-26,OffRebound,6.9,7.6,0.059,0.586,78,1.101,0.571,0.574
1610612756,PHX,2025-26,OffRebound,6.5,7.7,0.058,0.034,78,1.185,0.607,0.613
1610612762,UTA,2025-26,OffRebound,6.4,7.5,0.055,0.241,80,1.172,0.612,0.62
1610612742,DAL,2025-26,OffRebound,6.7,7.8,0.058,0.414,78,1.164,0.615,0.621
1610612740,NOP,2025-26,OffRebound,7.0,8.2,0.06,0.207,79,1.171,0.588,0.593
1610612763,MEM,2025-26,OffRebound,7.2,8.4,0.061,0.138,79,1.167,0.62,0.626
1610612760,OKC,2025-26,Misc,6.7,2.2,0.059,1.0,77,0.328,0.257,0.294
1610612738,BOS,2025-26,Misc,6.0,2.3,0.056,0.966,80,0.383,0.24,0.268
1610612742,DAL,2025-26,Misc,5.5,2.7,0.047,0.69,78,0.491,0.328,0.387
1610612752,NYK,2025-26,Misc,6.4,2.8,0.058,0.793,77,0.437,0.202,0.218
1610612741,CHI,2025-26,Misc,5.0,2.7,0.043,0.172,80,0.54,0.381,0.418
1610612737,ATL,2025-26,Misc,6.8,2.7,0.059,0.897,80,0.397,0.289,0.306
1610612761,TOR,2025-26,Misc,7.1,2.8,0.063,0.931,79,0.394,0.364,0.395
1610612746,LAC,2025-26,Misc,5.6,2.8,0.05,0.483,79,0.5,0.307,0.358
1610612745,HOU,2025-26,Misc,5.9,2.9,0.053,0.655,79,0.492,0.341,0.364
1610612749,MIL,2025-26,Misc,5.4,2.9,0.048,0.138,79,0.537,0.352,0.406
1610612759,SAS,2025-26,Misc,6.0,3.1,0.053,0.379,77,0.517,0.31,0.353
1610612754,IND,2025-26,Misc,5.9,3.0,0.051,0.414,79,0.508,0.348,0.4
1610612758,SAC,2025-26,Misc,6.4,3.1,0.057,0.759,79,0.484,0.365,0.401
1610612743,DEN,2025-26,Misc,5.1,3.1,0.045,0.0,80,0.608,0.308,0.35
1610612744,GSW,2025-26,Misc,6.5,3.1,0.057,0.724,79,0.477,0.344,0.381
1610612766,CHA,2025-26,Misc,5.4,3.1,0.05,0.034,79,0.574,0.388,0.439
1610612753,ORL,2025-26,Misc,6.4,3.2,0.057,0.517,77,0.5,0.327,0.371
1610612756,PHX,2025-26,Misc,7.5,3.2,0.067,0.828,78,0.427,0.313,0.34
1610612764,WAS,2025-26,Misc,6.1,3.3,0.052,0.207,78,0.541,0.381,0.407
1610612762,UTA,2025-26,Misc,6.4,3.2,0.054,0.586,80,0.5,0.311,0.337
1610612740,NOP,2025-26,Misc,6.4,3.3,0.055,0.552,79,0.516,0.328,0.36
1610612747,LAL,2025-26,Misc,6.0,3.3,0.054,0.103,78,0.55,0.414,0.465
1610612748,MIA,2025-26,Misc,6.4,3.4,0.055,0.241,78,0.531,0.424,0.487
1610612757,POR,2025-26,Misc,7.9,3.4,0.068,0.862,79,0.43,0.363,0.407
1610612751,BKN,2025-26,Misc,6.6,3.4,0.06,0.448,79,0.515,0.312,0.348
1610612755,PHI,2025-26,Misc,6.7,3.5,0.058,0.345,79,0.522,0.318,0.368
1610612739,CLE,2025-26,Misc,6.9,3.6,0.06,0.31,79,0.522,0.356,0.393
1610612765,DET,2025-26,Misc,7.4,3.6,0.065,0.621,79,0.486,0.4,0.432
1610612763,MEM,2025-26,Misc,6.9,3.7,0.06,0.276,79,0.536,0.374,0.431
1610612750,MIN,2025-26,Misc,7.3,4.1,0.063,0.069,79,0.562,0.347,0.389
